strain,carbon_source,date,inducer_conc,replicate,entry,name,synonyms,intensity,norm_intensity,common_intensity,mass_frac
relA,glucoseCAA,2024-08-27,4,1,FHUD_ECOLI,fhuD,b0152 JW0148,1.2961183846837675e-06,0.8781375530157948,1614100.0,1.2961183846837677e-06
meshI,glucoseCAA,2024-08-27,100,2,FHUD_ECOLI,fhuD,b0152 JW0148,1.638476847130136e-06,1.142362590958772,1614100.0,1.6384768471301365e-06
meshI,glucoseCAA,2024-08-27,0,2,FHUD_ECOLI,fhuD,b0152 JW0148,1.5875191379853292e-06,1.1174001391745958,1614100.0,1.5875191379853294e-06
relA,glucoseCAA,2024-08-27,0,2,FHUD_ECOLI,fhuD,b0152 JW0148,1.3922637350891376e-06,0.9791089267517394,1614100.0,1.3922637350891376e-06
relA,glucoseCAA,2024-08-27,2,2,FHUD_ECOLI,fhuD,b0152 JW0148,2.111334606528672e-06,1.4269283463788327,1614100.0,2.111334606528672e-06
relA,glucoseCAA,2024-08-27,4,2,FHUD_ECOLI,fhuD,b0152 JW0148,9.33266530543174e-07,0.6193841986733599,1614100.0,9.33266530543174e-07
meshI,glucoseCAA,2024-08-27,100,1,FHUE_ECOLI,fhuE,b1102 JW1088,1.781099942286597e-05,1.019458363610323,19987950.0,1.781099942286597e-05
meshI,glucoseCAA,2024-08-27,0,1,FHUE_ECOLI,fhuE,b1102 JW1088,2.021378696758669e-05,1.1461322982776336,19987950.0,2.0213786967586686e-05
relA,glucoseCAA,2024-08-27,0,1,FHUE_ECOLI,fhuE,b1102 JW1088,1.649374825894561e-05,0.9280512055246216,19987950.0,1.6493748258945618e-05
relA,glucoseCAA,2024-08-27,2,1,FHUE_ECOLI,fhuE,b1102 JW1088,1.4546449270029182e-05,0.8028064573151379,19987950.0,1.4546449270029182e-05
relA,glucoseCAA,2024-08-27,4,1,FHUE_ECOLI,fhuE,b1102 JW1088,1.7244891207290152e-05,0.9434969944208774,19987950.0,1.7244891207290152e-05
meshI,glucoseCAA,2024-08-27,100,2,FHUE_ECOLI,fhuE,b1102 JW1088,1.5281324515347145e-05,0.8603731437725836,19987950.0,1.5281324515347145e-05
meshI,glucoseCAA,2024-08-27,0,2,FHUE_ECOLI,fhuE,b1102 JW1088,1.807229965536656e-05,1.0272244636228558,19987950.0,1.8072299655366556e-05
relA,glucoseCAA,2024-08-27,0,2,FHUE_ECOLI,fhuE,b1102 JW1088,1.7219149678578667e-05,0.9778750904668686,19987950.0,1.7219149678578663e-05
relA,glucoseCAA,2024-08-27,2,2,FHUE_ECOLI,fhuE,b1102 JW1088,1.4322509537367365e-05,0.7816753242813579,19987950.0,1.4322509537367363e-05
relA,glucoseCAA,2024-08-27,4,2,FHUE_ECOLI,fhuE,b1102 JW1088,2.0070337894161e-05,1.0756507833462456,19987950.0,2.0070337894160998e-05
meshI,glucoseCAA,2024-08-27,100,1,FIS_ECOLI,fis,b3261 JW3229,0.0001015032759569,0.7872683191290029,147505000.0,0.00010150327595690889
meshI,glucoseCAA,2024-08-27,0,1,FIS_ECOLI,fis,b3261 JW3229,0.000157354581908,1.2090046541081931,147505000.0,0.0001573545819080803
relA,glucoseCAA,2024-08-27,0,1,FIS_ECOLI,fis,b3261 JW3229,0.0001513325095879,1.1538419490903415,147505000.0,0.00015133250958795759
relA,glucoseCAA,2024-08-27,2,1,FIS_ECOLI,fis,b3261 JW3229,0.0001447928234772,1.0828353115495049,147505000.0,0.00014479282347726498
relA,glucoseCAA,2024-08-27,4,1,FIS_ECOLI,fis,b3261 JW3229,0.0001140154599244,0.8452891959756675,147505000.0,0.00011401545992446086
meshI,glucoseCAA,2024-08-27,100,2,FIS_ECOLI,fis,b3261 JW3229,0.0001179828307289,0.9001319380196925,147505000.0,0.00011798283072896441
meshI,glucoseCAA,2024-08-27,0,2,FIS_ECOLI,fis,b3261 JW3229,0.0001551710432263,1.1951547094008432,147505000.0,0.0001551710432263498
relA,glucoseCAA,2024-08-27,0,2,FIS_ECOLI,fis,b3261 JW3229,0.0001319106041247,1.0151095277373214,147505000.0,0.00013191060412471388
relA,glucoseCAA,2024-08-27,2,2,FIS_ECOLI,fis,b3261 JW3229,0.0001417758990218,1.0485066873356217,147505000.0,0.00014177589902184584
relA,glucoseCAA,2024-08-27,4,2,FIS_ECOLI,fis,b3261 JW3229,0.0001060579106345,0.7702313535995047,147505000.0,0.00010605791063450878
meshI,glucoseCAA,2024-08-27,100,1,FIU_ECOLI,fiu,ybiL b0805 JW0790,0.0002219513930564,1.0996407720387806,230917315.0,0.00022195139305642255
meshI,glucoseCAA,2024-08-27,0,1,FIU_ECOLI,fiu,ybiL b0805 JW0790,0.0002559234401713,1.2560556665781075,230917315.0,0.00025592344017133907
relA,glucoseCAA,2024-08-27,0,1,FIU_ECOLI,fiu,ybiL b0805 JW0790,0.0002602775916162,1.2676551125084867,230917315.0,0.0002602775916162325
relA,glucoseCAA,2024-08-27,2,1,FIU_ECOLI,fiu,ybiL b0805 JW0790,0.0001757835791125,0.8397382166951365,230917315.0,0.00017578357911258137
relA,glucoseCAA,2024-08-27,4,1,FIU_ECOLI,fiu,ybiL b0805 JW0790,0.0001370817938192,0.6491896635131509,230917315.0,0.00013708179381921877
meshI,glucoseCAA,2024-08-27,100,2,FIU_ECOLI,fiu,ybiL b0805 JW0790,0.0002382772043504,1.16123494974709,230917315.0,0.000238277204350441
meshI,glucoseCAA,2024-08-27,0,2,FIU_ECOLI,fiu,ybiL b0805 JW0790,0.0002460979243724,1.210797849195825,230917315.0,0.0002460979243724558
relA,glucoseCAA,2024-08-27,0,2,FIU_ECOLI,fiu,ybiL b0805 JW0790,0.0002216286016251,1.0894548681073168,230917315.0,0.00022162860162518408
relA,glucoseCAA,2024-08-27,2,2,FIU_ECOLI,fiu,ybiL b0805 JW0790,0.0001624071828492,0.7672276938057976,230917315.0,0.00016240718284921027
relA,glucoseCAA,2024-08-27,4,2,FIU_ECOLI,fiu,ybiL b0805 JW0790,0.0001270467137005,0.5893751284311776,230917315.0,0.00012704671370052255
meshI,glucoseCAA,2024-08-27,100,1,FKBA_ECOLI,fkpA,yzzS b3347 JW3309,0.0028402637303758,1.1179603062482733,2906576393.333333,0.0028402637303758566
meshI,glucoseCAA,2024-08-27,0,1,FKBA_ECOLI,fkpA,yzzS b3347 JW3309,0.0025421713023135,0.9912390232368912,2906576393.333333,0.0025421713023135507
relA,glucoseCAA,2024-08-27,0,1,FKBA_ECOLI,fkpA,yzzS b3347 JW3309,0.0026851480070212,1.0389803147386611,2906576393.333333,0.0026851480070212153
relA,glucoseCAA,2024-08-27,2,1,FKBA_ECOLI,fkpA,yzzS b3347 JW3309,0.0023925130108834,0.9080184665846428,2906576393.333333,0.002392513010883493
relA,glucoseCAA,2024-08-27,4,1,FKBA_ECOLI,fkpA,yzzS b3347 JW3309,0.0023960726343654,0.901501707500693,2906576393.333333,0.0023960726343654187
meshI,glucoseCAA,2024-08-27,100,2,FKBA_ECOLI,fkpA,yzzS b3347 JW3309,0.0027057886831895,1.047625921081918,2906576393.333333,0.0027057886831895377
meshI,glucoseCAA,2024-08-27,0,2,FKBA_ECOLI,fkpA,yzzS b3347 JW3309,0.0025980130947491,1.015499661170153,2906576393.333333,0.002598013094749118
relA,glucoseCAA,2024-08-27,0,2,FKBA_ECOLI,fkpA,yzzS b3347 JW3309,0.002587129569224,1.0103605353682454,2906576393.333333,0.002587129569224081
relA,glucoseCAA,2024-08-27,2,2,FKBA_ECOLI,fkpA,yzzS b3347 JW3309,0.0025443960725596,0.9549453346087304,2906576393.333333,0.0025443960725596904
relA,glucoseCAA,2024-08-27,4,2,FKBA_ECOLI,fkpA,yzzS b3347 JW3309,0.0024673638288272,0.909360990190344,2906576393.333333,0.002467363828827291
meshI,glucoseCAA,2024-08-27,100,1,FKBB_ECOLI,fklB,ytfC b4207 JW5746,0.0019449700985841,1.0005054930624075,2224041616.6666665,0.0019449700985841312
meshI,glucoseCAA,2024-08-27,0,1,FKBB_ECOLI,fklB,ytfC b4207 JW5746,0.002048222500927,1.0437333113738223,2224041616.6666665,0.0020482225009270136
relA,glucoseCAA,2024-08-27,0,1,FKBB_ECOLI,fklB,ytfC b4207 JW5746,0.0020097759200734,1.0163085067884798,2224041616.6666665,0.002009775920073452
relA,glucoseCAA,2024-08-27,2,1,FKBB_ECOLI,fklB,ytfC b4207 JW5746,0.0020876052934602,1.0354463333110888,2224041616.6666665,0.0020876052934602598
relA,glucoseCAA,2024-08-27,4,1,FKBB_ECOLI,fklB,ytfC b4207 JW5746,0.0018360661456654,0.902804530636475,2224041616.6666665,0.0018360661456654028
meshI,glucoseCAA,2024-08-27,100,2,FKBB_ECOLI,fklB,ytfC b4207 JW5746,0.0020370762848723,1.0307622022341767,2224041616.6666665,0.0020370762848723684
meshI,glucoseCAA,2024-08-27,0,2,FKBB_ECOLI,fklB,ytfC b4207 JW5746,0.0020906692542129,1.0679787513046544,2224041616.6666665,0.0020906692542129353
relA,glucoseCAA,2024-08-27,0,2,FKBB_ECOLI,fklB,ytfC b4207 JW5746,0.0019470609407086,0.993748695780996,2224041616.6666665,0.0019470609407086822
relA,glucoseCAA,2024-08-27,2,2,FKBB_ECOLI,fklB,ytfC b4207 JW5746,0.0019803587636109,0.9713516936229392,2224041616.6666665,0.0019803587636109594
relA,glucoseCAA,2024-08-27,4,2,FKBB_ECOLI,fklB,ytfC b4207 JW5746,0.0019912856890571,0.9591257064540876,2224041616.6666665,0.001991285689057145
meshI,glucoseCAA,2024-08-27,100,1,FKBX_ECOLI,fkpB,slpA yaaD b0028 JW0026,0.0001069580298843,0.8932721933544332,136986900.0,0.00010695802988433535
meshI,glucoseCAA,2024-08-27,0,1,FKBX_ECOLI,fkpB,slpA yaaD b0028 JW0026,0.0001308910557712,1.082894765040913,136986900.0,0.0001308910557712324
relA,glucoseCAA,2024-08-27,0,1,FKBX_ECOLI,fkpB,slpA yaaD b0028 JW0026,0.0001169560187084,0.9602059000959766,136986900.0,0.00011695601870843371
relA,glucoseCAA,2024-08-27,2,1,FKBX_ECOLI,fkpB,slpA yaaD b0028 JW0026,0.0001204453284979,0.9699135741308026,136986900.0,0.0001204453284979546
relA,glucoseCAA,2024-08-27,4,1,FKBX_ECOLI,fkpB,slpA yaaD b0028 JW0026,0.000127041037324,1.0141759557554313,136986900.0,0.0001270410373240943
meshI,glucoseCAA,2024-08-27,100,2,FKBX_ECOLI,fkpB,slpA yaaD b0028 JW0026,0.0001015513520135,0.8342587559734389,136986900.0,0.00010155135201355711
meshI,glucoseCAA,2024-08-27,0,2,FKBX_ECOLI,fkpB,slpA yaaD b0028 JW0026,0.0001292536224151,1.0719730687054905,136986900.0,0.0001292536224151667
relA,glucoseCAA,2024-08-27,0,2,FKBX_ECOLI,fkpB,slpA yaaD b0028 JW0026,0.0001152880289193,0.9553117358144484,136986900.0,0.00011528802891935893
relA,glucoseCAA,2024-08-27,2,2,FKBX_ECOLI,fkpB,slpA yaaD b0028 JW0026,0.0001442607445687,1.1488006387496033,136986900.0,0.0001442607445687499
relA,glucoseCAA,2024-08-27,4,2,FKBX_ECOLI,fkpB,slpA yaaD b0028 JW0026,0.0001245188058575,0.9737349930097396,136986900.0,0.00012451880585754376
meshI,glucoseCAA,2024-08-27,100,1,FLAV_ECOLI,fldA,b0684 JW0671,0.0003439379732241,1.0277106910257197,382876500.0,0.0003439379732241679
meshI,glucoseCAA,2024-08-27,0,1,FLAV_ECOLI,fldA,b0684 JW0671,0.0003382365159501,1.0011913807495154,382876500.0,0.0003382365159501524
relA,glucoseCAA,2024-08-27,0,1,FLAV_ECOLI,fldA,b0684 JW0671,0.0003813335970543,1.120126806391268,382876500.0,0.0003813335970543847
relA,glucoseCAA,2024-08-27,2,1,FLAV_ECOLI,fldA,b0684 JW0671,0.0003396865106402,0.9786822332288824,382876500.0,0.00033968651064028777
relA,glucoseCAA,2024-08-27,4,1,FLAV_ECOLI,fldA,b0684 JW0671,0.0003178555686067,0.9078611455128996,382876500.0,0.0003178555686067506
meshI,glucoseCAA,2024-08-27,100,2,FLAV_ECOLI,fldA,b0684 JW0671,0.0003751340545499,1.1026098839370295,382876500.0,0.0003751340545499059
meshI,glucoseCAA,2024-08-27,0,2,FLAV_ECOLI,fldA,b0684 JW0671,0.0003573401802671,1.0603355687929077,382876500.0,0.00035734018026717303
relA,glucoseCAA,2024-08-27,0,2,FLAV_ECOLI,fldA,b0684 JW0671,0.0003909790288286,1.159136786546343,382876500.0,0.00039097902882865643
relA,glucoseCAA,2024-08-27,2,2,FLAV_ECOLI,fldA,b0684 JW0671,0.0003008187233543,0.8570806480334638,382876500.0,0.00030081872335436084
relA,glucoseCAA,2024-08-27,4,2,FLAV_ECOLI,fldA,b0684 JW0671,0.0003107289581322,0.86937647807414,382876500.0,0.00031072895813222723
meshI,glucoseCAA,2024-08-27,100,1,FLAW_ECOLI,fldB,b2895 JW2863,1.014627581081171e-05,0.9772002095579556,11878800.0,1.0146275810811712e-05
meshI,glucoseCAA,2024-08-27,0,1,FLAW_ECOLI,fldB,b2895 JW2863,1.0328182845483978e-05,0.9853866378484496,11878800.0,1.0328182845483978e-05
relA,glucoseCAA,2024-08-27,0,1,FLAW_ECOLI,fldB,b2895 JW2863,1.068336685204699e-05,1.0114779118417276,11878800.0,1.068336685204699e-05
relA,glucoseCAA,2024-08-27,2,1,FLAW_ECOLI,fldB,b2895 JW2863,8.305471606761714e-06,0.7712831477516356,11878800.0,8.305471606761716e-06
relA,glucoseCAA,2024-08-27,4,1,FLAW_ECOLI,fldB,b2895 JW2863,1.0391024560626928e-05,0.9566082402218988,11878800.0,1.0391024560626928e-05
meshI,glucoseCAA,2024-08-27,100,2,FLAW_ECOLI,fldB,b2895 JW2863,1.3980892411521105e-05,1.324513608651823,11878800.0,1.3980892411521105e-05
meshI,glucoseCAA,2024-08-27,0,2,FLAW_ECOLI,fldB,b2895 JW2863,1.2630236310021506e-05,1.2079781950899902,11878800.0,1.2630236310021507e-05
relA,glucoseCAA,2024-08-27,0,2,FLAW_ECOLI,fldB,b2895 JW2863,1.155143854512441e-05,1.1038331646400974,11878800.0,1.155143854512441e-05
relA,glucoseCAA,2024-08-27,2,2,FLAW_ECOLI,fldB,b2895 JW2863,8.97427083751966e-06,0.8241421732508131,11878800.0,8.97427083751966e-06
relA,glucoseCAA,2024-08-27,4,2,FLAW_ECOLI,fldB,b2895 JW2863,9.33861883926525e-06,0.8421606548036893,11878800.0,9.33861883926525e-06
meshI,glucoseCAA,2024-08-27,100,1,FLGD_ECOLI,flgD,fla FIV flaV b1075 JW1062,3.61765787999312e-07,0.7734240147112639,535130.0,3.617657879993119e-07
meshI,glucoseCAA,2024-08-27,0,1,FLGD_ECOLI,flgD,fla FIV flaV b1075 JW1062,7.469702872472676e-07,1.5819740289052409,535130.0,7.469702872472676e-07
relA,glucoseCAA,2024-08-27,0,1,FLGD_ECOLI,flgD,fla FIV flaV b1075 JW1062,5.448420417145949e-07,1.145070285479534,535130.0,5.448420417145949e-07
relA,glucoseCAA,2024-08-27,2,1,FLGD_ECOLI,flgD,fla FIV flaV b1075 JW1062,9.6150576650882e-07,1.9820504711726556,535130.0,9.6150576650882e-07
relA,glucoseCAA,2024-08-27,4,1,FLGD_ECOLI,flgD,fla FIV flaV b1075 JW1062,7.218580425806363e-08,0.1475165739325153,535130.0,7.218580425806363e-08
meshI,glucoseCAA,2024-08-27,100,2,FLGD_ECOLI,flgD,fla FIV flaV b1075 JW1062,1.5558429821776857e-07,0.3271904115451226,535130.0,1.5558429821776854e-07
meshI,glucoseCAA,2024-08-27,0,2,FLGD_ECOLI,flgD,fla FIV flaV b1075 JW1062,6.761204003391216e-07,1.435439623908436,535130.0,6.761204003391217e-07
relA,glucoseCAA,2024-08-27,0,2,FLGD_ECOLI,flgD,fla FIV flaV b1075 JW1062,7.795200245669773e-07,1.6535141429293942,535130.0,7.795200245669773e-07
relA,glucoseCAA,2024-08-27,2,2,FLGD_ECOLI,flgD,fla FIV flaV b1075 JW1062,3.571443129100409e-07,0.72804793927069,535130.0,3.571443129100409e-07
relA,glucoseCAA,2024-08-27,4,2,FLGD_ECOLI,flgD,fla FIV flaV b1075 JW1062,1.3508287835692317e-07,0.2704119471856285,535130.0,1.3508287835692317e-07
meshI,glucoseCAA,2024-08-27,100,1,FLGM_ECOLI,flgM,b1071 JW1058,3.5576752327135022e-06,0.428658699000996,9495200.0,3.5576752327135026e-06
meshI,glucoseCAA,2024-08-27,0,1,FLGM_ECOLI,flgM,b1071 JW1058,9.866960272564328e-06,1.177699753079605,9495200.0,9.866960272564328e-06
relA,glucoseCAA,2024-08-27,0,1,FLGM_ECOLI,flgM,b1071 JW1058,1.0571495026915344e-05,1.2521406787875615,9495200.0,1.0571495026915341e-05
relA,glucoseCAA,2024-08-27,2,1,FLGM_ECOLI,flgM,b1071 JW1058,1.2453510382955128e-05,1.4468042807227883,9495200.0,1.2453510382955126e-05
relA,glucoseCAA,2024-08-27,4,1,FLGM_ECOLI,flgM,b1071 JW1058,6.536296249005423e-06,0.752793616084231,9495200.0,6.536296249005423e-06
meshI,glucoseCAA,2024-08-27,100,2,FLGM_ECOLI,flgM,b1071 JW1058,7.384570582568753e-06,0.8752159637270075,9495200.0,7.384570582568753e-06
meshI,glucoseCAA,2024-08-27,0,2,FLGM_ECOLI,flgM,b1071 JW1058,8.67667258344738e-06,1.038171928844684,9495200.0,8.67667258344738e-06
relA,glucoseCAA,2024-08-27,0,2,FLGM_ECOLI,flgM,b1071 JW1058,9.452597323622592e-06,1.1300222046341335,9495200.0,9.452597323622588e-06
relA,glucoseCAA,2024-08-27,2,2,FLGM_ECOLI,flgM,b1071 JW1058,1.2339435502018494e-05,1.4176424594678845,9495200.0,1.2339435502018496e-05
relA,glucoseCAA,2024-08-27,4,2,FLGM_ECOLI,flgM,b1071 JW1058,2.9377807188988203e-06,0.3314363422597279,9495200.0,2.93778071889882e-06
meshI,glucoseCAA,2024-08-27,100,1,FLIA_ECOLI,fliA,flaD rpoF b1922 JW1907,2.0863136201095422e-06,0.6480956767561747,3682900.0,2.0863136201095426e-06
meshI,glucoseCAA,2024-08-27,0,1,FLIA_ECOLI,fliA,flaD rpoF b1922 JW1907,4.1664070828842e-06,1.28211533668455,3682900.0,4.166407082884199e-06
relA,glucoseCAA,2024-08-27,0,1,FLIA_ECOLI,fliA,flaD rpoF b1922 JW1907,3.803118420355963e-06,1.1613704018354083,3682900.0,3.803118420355963e-06
relA,glucoseCAA,2024-08-27,2,1,FLIA_ECOLI,fliA,flaD rpoF b1922 JW1907,4.753209691873028e-06,1.4237022187877209,3682900.0,4.753209691873028e-06
relA,glucoseCAA,2024-08-27,4,1,FLIA_ECOLI,fliA,flaD rpoF b1922 JW1907,1.6570273150570314e-06,0.49202600517356,3682900.0,1.6570273150570314e-06
meshI,glucoseCAA,2024-08-27,100,2,FLIA_ECOLI,fliA,flaD rpoF b1922 JW1907,2.41489098522944e-06,0.7379071269098142,3682900.0,2.4148909852294402e-06
meshI,glucoseCAA,2024-08-27,0,2,FLIA_ECOLI,fliA,flaD rpoF b1922 JW1907,4.291336534759181e-06,1.323801400873736,3682900.0,4.291336534759182e-06
relA,glucoseCAA,2024-08-27,0,2,FLIA_ECOLI,fliA,flaD rpoF b1922 JW1907,3.950579445740222e-06,1.2176172991081564,3682900.0,3.950579445740222e-06
relA,glucoseCAA,2024-08-27,2,2,FLIA_ECOLI,fliA,flaD rpoF b1922 JW1907,4.768054809881488e-06,1.4122996418892038,3682900.0,4.7680548098814886e-06
relA,glucoseCAA,2024-08-27,4,2,FLIA_ECOLI,fliA,flaD rpoF b1922 JW1907,1.3140025550869853e-06,0.3822004120989606,3682900.0,1.3140025550869853e-06
meshI,glucoseCAA,2024-08-27,100,1,FLIC_ECOLI,fliC,flaF hag b1923 JW1908,4.405968977198213e-05,0.0976885997540879,515996800.0,4.405968977198212e-05
meshI,glucoseCAA,2024-08-27,0,1,FLIC_ECOLI,fliC,flaF hag b1923 JW1908,0.0007841394213539,1.7222714436703677,515996800.0,0.000784139421353989
relA,glucoseCAA,2024-08-27,0,1,FLIC_ECOLI,fliC,flaF hag b1923 JW1908,0.0004499567207966,0.9807189489931774,515996800.0,0.00044995672079663
relA,glucoseCAA,2024-08-27,2,1,FLIC_ECOLI,fliC,flaF hag b1923 JW1908,0.0012200689463601,2.60831164209596,515996800.0,0.0012200689463601733
relA,glucoseCAA,2024-08-27,4,1,FLIC_ECOLI,fliC,flaF hag b1923 JW1908,8.086449901508013e-05,0.1713796330032391,515996800.0,8.086449901508012e-05
meshI,glucoseCAA,2024-08-27,100,2,FLIC_ECOLI,fliC,flaF hag b1923 JW1908,0.0001397960445725,0.3048891549999503,515996800.0,0.00013979604457250362
meshI,glucoseCAA,2024-08-27,0,2,FLIC_ECOLI,fliC,flaF hag b1923 JW1908,0.0005398239958016,1.1885716476207648,515996800.0,0.0005398239958016563
relA,glucoseCAA,2024-08-27,0,2,FLIC_ECOLI,fliC,flaF hag b1923 JW1908,0.0005599792381185,1.2318699284113883,515996800.0,0.0005599792381185023
relA,glucoseCAA,2024-08-27,2,2,FLIC_ECOLI,fliC,flaF hag b1923 JW1908,0.000730679019587,1.5447391938012789,515996800.0,0.0007306790195870923
relA,glucoseCAA,2024-08-27,4,2,FLIC_ECOLI,fliC,flaF hag b1923 JW1908,5.116567430231205e-05,0.1062225105713028,515996800.0,5.1165674302312014e-05
meshI,glucoseCAA,2024-08-27,100,1,FLIF_ECOLI,fliF,fla AII.1 fla BI b1938 JW1922,2.1447002583194384e-06,0.8120807444742882,3021460.0,2.1447002583194384e-06
meshI,glucoseCAA,2024-08-27,0,1,FLIF_ECOLI,fliF,fla AII.1 fla BI b1938 JW1922,3.260983915038294e-06,1.2231708670897845,3021460.0,3.2609839150382943e-06
relA,glucoseCAA,2024-08-27,0,1,FLIF_ECOLI,fliF,fla AII.1 fla BI b1938 JW1922,3.687209382562056e-06,1.3724665955292186,3021460.0,3.6872093825620563e-06
relA,glucoseCAA,2024-08-27,2,1,FLIF_ECOLI,fliF,fla AII.1 fla BI b1938 JW1922,3.44412957309365e-06,1.2574326921107517,3021460.0,3.4441295730936507e-06
relA,glucoseCAA,2024-08-27,4,1,FLIF_ECOLI,fliF,fla AII.1 fla BI b1938 JW1922,1.8391752995109463e-06,0.6656632683393685,3021460.0,1.8391752995109463e-06
meshI,glucoseCAA,2024-08-27,100,2,FLIF_ECOLI,fliF,fla AII.1 fla BI b1938 JW1922,2.322187053026645e-06,0.8649170366318177,3021460.0,2.3221870530266455e-06
meshI,glucoseCAA,2024-08-27,0,2,FLIF_ECOLI,fliF,fla AII.1 fla BI b1938 JW1922,3.176178126068738e-06,1.1942855850488323,3021460.0,3.1761781260687374e-06
relA,glucoseCAA,2024-08-27,0,2,FLIF_ECOLI,fliF,fla AII.1 fla BI b1938 JW1922,2.2752502741447527e-06,0.8547758880016414,3021460.0,2.2752502741447527e-06
relA,glucoseCAA,2024-08-27,2,2,FLIF_ECOLI,fliF,fla AII.1 fla BI b1938 JW1922,3.156795244858536e-06,1.139738191530363,3021460.0,3.156795244858536e-06
relA,glucoseCAA,2024-08-27,4,2,FLIF_ECOLI,fliF,fla AII.1 fla BI b1938 JW1922,1.89475479832984e-06,0.671770664120474,3021460.0,1.8947547983298403e-06
meshI,glucoseCAA,2024-08-27,100,1,FLK_ECOLI,flk,div b2321 JW2318,2.7581155388061447e-06,0.9182709404665182,3436300.0,2.7581155388061447e-06
meshI,glucoseCAA,2024-08-27,0,1,FLK_ECOLI,flk,div b2321 JW2318,3.3616305348644142e-06,1.108700463386166,3436300.0,3.3616305348644134e-06
relA,glucoseCAA,2024-08-27,0,1,FLK_ECOLI,flk,div b2321 JW2318,3.260966941962632e-06,1.067274556088928,3436300.0,3.260966941962632e-06
relA,glucoseCAA,2024-08-27,2,1,FLK_ECOLI,flk,div b2321 JW2318,3.1980177432595747e-06,1.0266251790258651,3436300.0,3.1980177432595747e-06
relA,glucoseCAA,2024-08-27,4,1,FLK_ECOLI,flk,div b2321 JW2318,2.8539298492376458e-06,0.908239818766119,3436300.0,2.8539298492376453e-06
meshI,glucoseCAA,2024-08-27,100,2,FLK_ECOLI,flk,div b2321 JW2318,3.3240191683411145e-06,1.0885955354384405,3436300.0,3.3240191683411153e-06
meshI,glucoseCAA,2024-08-27,0,2,FLK_ECOLI,flk,div b2321 JW2318,3.435620694325599e-06,1.1358849020043156,3436300.0,3.435620694325599e-06
relA,glucoseCAA,2024-08-27,0,2,FLK_ECOLI,flk,div b2321 JW2318,3.753542853488524e-06,1.2399102294328437,3436300.0,3.7535428534885246e-06
relA,glucoseCAA,2024-08-27,2,2,FLK_ECOLI,flk,div b2321 JW2318,2.665124065995841e-06,0.8460614272465418,3436300.0,2.6651240659958414e-06
relA,glucoseCAA,2024-08-27,4,2,FLK_ECOLI,flk,div b2321 JW2318,1.8498686726516715e-06,0.5766797396363093,3436300.0,1.8498686726516713e-06
meshI,glucoseCAA,2024-08-27,100,1,FMT_ECOLI,fmt,yhdD b3288 JW3249,0.0002752961731762,1.237472529884886,254515400.0,0.00027529617317624804
meshI,glucoseCAA,2024-08-27,0,1,FMT_ECOLI,fmt,yhdD b3288 JW3249,0.0002323799941955,1.0347608582608712,254515400.0,0.00023237999419554043
relA,glucoseCAA,2024-08-27,0,1,FMT_ECOLI,fmt,yhdD b3288 JW3249,0.0002408082418044,1.0640893910782545,254515400.0,0.0002408082418044026
relA,glucoseCAA,2024-08-27,2,1,FMT_ECOLI,fmt,yhdD b3288 JW3249,0.0002169135476451,0.9401447532171754,254515400.0,0.0002169135476451234
relA,glucoseCAA,2024-08-27,4,1,FMT_ECOLI,fmt,yhdD b3288 JW3249,0.0001852850809382,0.7961129761188617,254515400.0,0.0001852850809382874
meshI,glucoseCAA,2024-08-27,100,2,FMT_ECOLI,fmt,yhdD b3288 JW3249,0.0002738787934567,1.210984102896144,254515400.0,0.00027387879345672596
meshI,glucoseCAA,2024-08-27,0,2,FMT_ECOLI,fmt,yhdD b3288 JW3249,0.0002215122207709,0.9887894291059868,254515400.0,0.0002215122207709765
relA,glucoseCAA,2024-08-27,0,2,FMT_ECOLI,fmt,yhdD b3288 JW3249,0.00022304561646,0.9947628631707688,254515400.0,0.0002230456164600123
relA,glucoseCAA,2024-08-27,2,2,FMT_ECOLI,fmt,yhdD b3288 JW3249,0.0002227104323076,0.9545573638048578,254515400.0,0.0002227104323076703
relA,glucoseCAA,2024-08-27,4,2,FMT_ECOLI,fmt,yhdD b3288 JW3249,0.0001773450257951,0.7464312522098311,254515400.0,0.0001773450257951617
meshI,glucoseCAA,2024-08-27,100,1,FNR_ECOLI,fnr,nirR b1334 JW1328,0.0002686062494019,1.0096709250337947,304358700.0,0.00026860624940196496
meshI,glucoseCAA,2024-08-27,0,1,FNR_ECOLI,fnr,nirR b1334 JW1328,0.0002656611287476,0.9892307648164218,304358700.0,0.00026566112874765066
relA,glucoseCAA,2024-08-27,0,1,FNR_ECOLI,fnr,nirR b1334 JW1328,0.0002610326676979,0.9645616109432428,304358700.0,0.0002610326676979436
relA,glucoseCAA,2024-08-27,2,1,FNR_ECOLI,fnr,nirR b1334 JW1328,0.0002569874048724,0.9314257347268796,304358700.0,0.00025698740487243004
relA,glucoseCAA,2024-08-27,4,1,FNR_ECOLI,fnr,nirR b1334 JW1328,0.0002590115583127,0.9306400552290928,304358700.0,0.0002590115583127155
meshI,glucoseCAA,2024-08-27,100,2,FNR_ECOLI,fnr,nirR b1334 JW1328,0.0002536409497978,0.9378378401538132,304358700.0,0.00025364094979788316
